id,title,source,category,raw_file,processed_file
41180037,"Psychological impact of first vs. repeated cesarean sections: A comparative study on postpartum depression, anxiety, and stress.",pubmed,psychology,pubmed_postpartum_depression_management_1763068861.xml,41180037.json
41179789,Development and validation of an interpretable machine learning model and online web-based calculator based on social-ecosystem theory for early prediction of postpartum depression: a longitudinal study.,pubmed,psychology,pubmed_postpartum_depression_management_1763068861.xml,41179789.json
41229355,Recognizing disability associated with perinatal depression as a precursor of women's rights violations under the UN Convention on the Rights of Persons with Disabilities.,pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41229355.json
41200219,Effectiveness of family support-based companion video sharing to improve depression in perinatal maternity: a randomized controlled trial study protocol.,pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41200219.json
41198075,State-of-the-art treatment of postpartum bipolar disorder.,pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41198075.json
41180037,"Psychological impact of first vs. repeated cesarean sections: A comparative study on postpartum depression, anxiety, and stress.",pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41180037.json
41179789,Development and validation of an interpretable machine learning model and online web-based calculator based on social-ecosystem theory for early prediction of postpartum depression: a longitudinal study.,pubmed,psychology,pubmed_postpartum_depression_management_1763070167.xml,41179789.json
41229355,Recognizing disability associated with perinatal depression as a precursor of women's rights violations under the UN Convention on the Rights of Persons with Disabilities.,pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41229355.json
41200219,Effectiveness of family support-based companion video sharing to improve depression in perinatal maternity: a randomized controlled trial study protocol.,pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41200219.json
41198075,State-of-the-art treatment of postpartum bipolar disorder.,pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41198075.json
41180037,"Psychological impact of first vs. repeated cesarean sections: A comparative study on postpartum depression, anxiety, and stress.",pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41180037.json
41179789,Development and validation of an interpretable machine learning model and online web-based calculator based on social-ecosystem theory for early prediction of postpartum depression: a longitudinal study.,pubmed,psychology,pubmed_postpartum_depression_management_1763071249.xml,41179789.json
41228470,The Impact of Dietary Nutrient Intake on Red Blood Cell Distribution Width-Coefficient of Variation in Pregnant Women: A Cross-Sectional Observational Pilot Study.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41228470.json
41228465,Maternal and Infant Determinants of Zinc Status and Zinc's Association with Anthropometry in 3-Month-Old Bangladeshi Infants.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41228465.json
41222894,Three-generation familial transmission of a GNAS variant: from gestational phenotype in the mother to evolving prenatal/neonatal phenotype in the offspring.,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41222894.json
41219250,"Effect of maternal programming through polyherbal, multimineral, and multivitamin supplementation on behavioural and productive performance in transition murrah buffaloes.",pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41219250.json
41218509,Excess maternal vitamin B,pubmed,nutrition,pubmed_pregnancy_vitamin_supplementation_1763071338.xml,41218509.json
41207563,"Physical activity during pregnancy and depression, anxiety and stress: randomized clinical trials.",pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41207563.json
41205071,Prenatal attachment interventions: a comprehensive systematic review and meta-analysis.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41205071.json
41176224,Functional development of midbrain and pons during human gestation and electrophysiological markers for DS intervention.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41176224.json
41176183,Effects of Qigong for Physical and Psychological Well-Being in Pregnancy: A Multicenter Randomized Controlled Trial.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41176183.json
41153390,Physical Activity During Pregnancy and Gestational Weight Gain: Implications for Maternal-Fetal Epigenetic Programming and Long-Term Health.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1762891106.xml,41153390.json
41219813,The effects of progesterone supplementation in pregnancies assessed by doppler ultrasound: a systematic review of maternal and perinatal outcomes.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41219813.json
41207563,"Physical activity during pregnancy and depression, anxiety and stress: randomized clinical trials.",pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41207563.json
41205071,Prenatal attachment interventions: a comprehensive systematic review and meta-analysis.,pubmed,prenatal,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41205071.json
41176224,Functional development of midbrain and pons during human gestation and electrophysiological markers for DS intervention.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41176224.json
41176183,Effects of qigong for physical and psychological well-being in pregnancy: A multicenter randomized controlled trial.,pubmed,psychology,pubmed_prenatal_exercise_and_fetal_health_1763071209.xml,41176183.json
41226855,Placental Thickness Correlates with Severity-Weighted Fetal Dysfunction in the Third Trimester.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41226855.json
41226805,Gestational Diabetes Exposed Mesenchymal Stem Cells: Phenotypic Differences Link to Long-Term Health of Offspring.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41226805.json
41225654,Atypical presentations of fetal polycystic kidney disease demonstrates the utility of a genomic autopsy for accurate post-mortem diagnoses.,pubmed,fertility,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41225654.json
41225594,Fetal fractions mediate the association between total cell-free DNA and preeclampsia risk in a non-invasive prenatal testing cohort.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41225594.json
41225082,"The Effect of Prenatal Dexamethasone Exposure on Placental Morphology and Function at Different Stages, Doses, and Courses In Mice.",pubmed,psychology,pubmed_prenatal_exercrise_and_fetal_health_1763068804.xml,41225082.json
41226855,Placental Thickness Correlates with Severity-Weighted Fetal Dysfunction in the Third Trimester.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763070115.xml,41226855.json
41226805,Gestational Diabetes Exposed Mesenchymal Stem Cells: Phenotypic Differences Link to Long-Term Health of Offspring.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763070115.xml,41226805.json
41225654,Atypical presentations of fetal polycystic kidney disease demonstrates the utility of a genomic autopsy for accurate post-mortem diagnoses.,pubmed,fertility,pubmed_prenatal_exercrise_and_fetal_health_1763070115.xml,41225654.json
41225594,Fetal fractions mediate the association between total cell-free DNA and preeclampsia risk in a non-invasive prenatal testing cohort.,pubmed,prenatal,pubmed_prenatal_exercrise_and_fetal_health_1763070115.xml,41225594.json
41225082,"The Effect of Prenatal Dexamethasone Exposure on Placental Morphology and Function at Different Stages, Doses, and Courses In Mice.",pubmed,psychology,pubmed_prenatal_exercrise_and_fetal_health_1763070115.xml,41225082.json
10.4018/979-8-3693-1718-1.ch005,Wearable Sensors and AI Algorithms for Monitoring Maternal Health,crossref,postnatal,crossref_AI_in_maternal_health_monitoring_1763068948.json,10.4018_979-8-3693-1718-1.ch005.json
10.4324/9781003595717-5,Transforming Maternal Health Advocacy with AI,crossref,general_maternal_health,crossref_AI_in_maternal_health_monitoring_1763068948.json,10.4324_9781003595717-5.json
10.1109/icaeca63854.2025.11012457,AI Powered Monitoring and Risk Prediction for Maternal Health to Ensure Fetal Well-Being,crossref,prenatal,crossref_AI_in_maternal_health_monitoring_1763068948.json,10.1109_icaeca63854.2025.11012457.json
10.4018/979-8-3693-1718-1.ch005,Wearable Sensors and AI Algorithms for Monitoring Maternal Health,crossref,postnatal,crossref_AI_in_maternal_health_monitoring_1763070274.json,10.4018_979-8-3693-1718-1.ch005.json
10.4324/9781003595717-5,Transforming Maternal Health Advocacy with AI,crossref,general_maternal_health,crossref_AI_in_maternal_health_monitoring_1763070274.json,10.4324_9781003595717-5.json
10.1109/icaeca63854.2025.11012457,AI Powered Monitoring and Risk Prediction for Maternal Health to Ensure Fetal Well-Being,crossref,prenatal,crossref_AI_in_maternal_health_monitoring_1763070274.json,10.1109_icaeca63854.2025.11012457.json
10.4018/979-8-3693-1718-1.ch005,Wearable Sensors and AI Algorithms for Monitoring Maternal Health,crossref,postnatal,crossref_AI_in_maternal_health_monitoring_1763071358.json,10.4018_979-8-3693-1718-1.ch005.json
10.4324/9781003595717-5,Transforming Maternal Health Advocacy with AI,crossref,general_maternal_health,crossref_AI_in_maternal_health_monitoring_1763071358.json,10.4324_9781003595717-5.json
10.1109/icaeca63854.2025.11012457,AI Powered Monitoring and Risk Prediction for Maternal Health to Ensure Fetal Well-Being,crossref,prenatal,crossref_AI_in_maternal_health_monitoring_1763071358.json,10.1109_icaeca63854.2025.11012457.json
10.4018/979-8-3693-1718-1.ch005,Wearable Sensors and AI Algorithms for Monitoring Maternal Health,crossref,postnatal,crossref_AI_in_maternal_health_monitoring_1763072691.json,10.4018_979-8-3693-1718-1.ch005.json
10.4324/9781003595717-5,Transforming Maternal Health Advocacy with AI,crossref,general_maternal_health,crossref_AI_in_maternal_health_monitoring_1763072691.json,10.4324_9781003595717-5.json
10.1109/icaeca63854.2025.11012457,AI Powered Monitoring and Risk Prediction for Maternal Health to Ensure Fetal Well-Being,crossref,prenatal,crossref_AI_in_maternal_health_monitoring_1763072691.json,10.1109_icaeca63854.2025.11012457.json
10.1017/cbo9780511527036.006,Control of the menstrual cycle and fertility,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.1017_cbo9780511527036.006.json
10.1159/000388895,Exfoliative Cytology in Normal Menstrual Cycle and Fertility Disturbances,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.1159_000388895.json
10.3109/0167482x.2015.1026892,"Adverse childhood event experiences, fertility difficulties and menstrual cycle characteristics",crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.3109_0167482x.2015.1026892.json
10.34293/icetcs2024.ch003,Comparative Analysis of Menstrual Cycle Prediction Algorithms in Mobile Menstrual Tracker Apps,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.34293_icetcs2024.ch003.json
10.1016/j.evolhumbehav.2016.03.003,Other women’s fertility moderates female resource distribution across the menstrual cycle,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1762891036.json,10.1016_j.evolhumbehav.2016.03.003.json
10.1017/cbo9780511527036.006,Control of the menstrual cycle and fertility,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.1017_cbo9780511527036.006.json
10.1159/000388895,Exfoliative Cytology in Normal Menstrual Cycle and Fertility Disturbances,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.1159_000388895.json
10.3109/0167482x.2015.1026892,"Adverse childhood event experiences, fertility difficulties and menstrual cycle characteristics",crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.3109_0167482x.2015.1026892.json
10.34293/icetcs2024.ch003,Comparative Analysis of Menstrual Cycle Prediction Algorithms in Mobile Menstrual Tracker Apps,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.34293_icetcs2024.ch003.json
10.1016/j.evolhumbehav.2016.03.003,Other women’s fertility moderates female resource distribution across the menstrual cycle,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763068718.json,10.1016_j.evolhumbehav.2016.03.003.json
10.1017/cbo9780511527036.006,Control of the menstrual cycle and fertility,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.1017_cbo9780511527036.006.json
10.1159/000388895,Exfoliative Cytology in Normal Menstrual Cycle and Fertility Disturbances,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.1159_000388895.json
10.3109/0167482x.2015.1026892,"Adverse childhood event experiences, fertility difficulties and menstrual cycle characteristics",crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.3109_0167482x.2015.1026892.json
10.34293/icetcs2024.ch003,Comparative Analysis of Menstrual Cycle Prediction Algorithms in Mobile Menstrual Tracker Apps,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.34293_icetcs2024.ch003.json
10.1016/j.evolhumbehav.2016.03.003,Other women’s fertility moderates female resource distribution across the menstrual cycle,crossref,fertility,crossref_fertility_and_menstrual_cycle_prediction_1763070084.json,10.1016_j.evolhumbehav.2016.03.003.json
